a,51,0.2,-2.43,0.74,0.972,-0.048,0.075,84.9,-2.8,4.5
a,51,-0.16,-2,-1.16,0.972,-0.044,0.072,85,-2.8,4.4
a,50,0.02,-2.06,0.37,0.974,-0.051,0.074,85,-2.8,4.4
a,52,-1.08,-2.37,-0.36,0.979,-0.049,0.071,85.1,-2.9,4.3
a,49,-4.5,-7.86,1.35,1.017,-0.028,-0.013,85.9,-2.9,3.6
a,50,4.41,-10.61,7.69,1.212,0.046,-0.372,84.4,-1.9,0.9
a,56,75.03,-80.25,69.03,1.825,0.093,-0.697,88.9,2.3,4.7
a,44,132.1,-215.56,144.54,1.968,-0.064,-0.556,98.4,8.1,11.1
a,50,146.99,-327.87,199.53,1.565,-0.372,-0.201,114.8,15.4,21.1
a,53,128.86,-418.93,204.72,1.192,-0.701,0.001,125.4,14.3,27.1
a,47,107.93,-455.43,171.82,0.589,-0.805,0.005,130.2,8.4,30
a,52,78.75,-401.11,53.41,-0.178,-0.357,-0.022,124.4,1.1,27.3
a,49,30.72,-249.44,-48.46,-0.228,0.219,0.055,109.4,8.7,22.7
a,50,-61.81,-182.48,-108.82,-0.228,0.508,0.243,97.4,13.3,18.2
a,50,-206.16,-78.36,-117.79,-0.115,0.268,0.258,83.6,9.1,16.7
a,50,-332.93,-7.37,-104.85,0.18,0.032,0.091,83.9,-7.6,11.5
a,50,-443.71,61.54,-82.52,0.313,0.182,-0.235,75.7,-21.6,1.3
a,51,-463.91,145.46,-24.41,0.503,0.306,-1.323,68.3,-45.2,0.1
a,49,-297.71,79.11,38.76,0.608,1.201,-2.87,64.4,-59.8,2
a,51,63.8,65.81,16.85,-0.349,0.976,-3.147,61.1,-56.6,2.8
a,49,335.16,11.61,22.95,0.605,0.443,-1.93,60.5,-40.1,3.9
a,52,437.88,-114,52.86,0.248,0.007,-1.145,58.3,-14.7,-6
a,48,459.67,-116.08,54.45,0.253,-0.421,-0.277,58.3,-1,-7.3
a,50,395.34,-47.17,23.62,0.051,-0.552,0.082,52.3,3.9,-3.9
a,50,276.69,76.43,8.37,0.203,-0.481,0.479,43.7,8.7,3.4
a,54,-40.2,24.61,60.61,0.153,-0.267,0.59,38,2,15
a,46,-257.49,183.91,92.47,0.1,0.066,0.443,27,-7.1,27.6
a,50,-375.1,128.8,121.83,0.778,0.488,0.094,26.1,-17.2,29.5
a,52,-391.28,103.53,166.87,0.227,0.699,-0.882,19.3,-26.3,25
a,48,-241.99,141.31,151.8,-0.048,0.914,-2.253,12.5,-37.9,32.2
a,52,-15.55,88.94,42.18,-0.608,1.036,-2.628,7.9,-38.7,34.4
a,48,213.64,48.96,-88.07,-0.05,0.446,-1.861,5.6,-28.5,30.2
a,50,323.81,-46.44,-186.4,0.075,-0.024,-1.113,7.3,-10.6,4.9
