a,51,-4.07,-1.15,-2.13,0.958,0.171,-0.032,79.9,9.5,-2.5
a,49,-3.28,-1.39,-1.46,0.954,0.165,-0.033,80,9.4,-2.5
a,51,-1.75,0.81,-1.4,0.947,0.169,-0.025,79.9,9.4,-2.4
a,50,-3.28,0.13,-0.12,0.985,0.203,-0.041,79.7,9.6,-2.4
a,54,-3.83,-0.78,-0.73,0.94,0.2,-0.087,79.3,9.8,-2.9
a,46,18.94,40.78,6.23,0.997,0.167,-0.331,76.2,10.4,-4.9
a,52,68.56,38.1,71.72,1.732,0.101,-0.6,74.3,14,-1.2
a,48,115.92,-106.19,177.98,1.747,-0.156,-0.52,79.3,19.6,7.4
a,53,129.78,-215.08,263.49,1.469,-0.248,-0.249,88.6,21.1,16.7
a,49,116.05,-300.89,266.24,1.255,-0.402,-0.128,98.6,20.1,24.5
a,53,114.95,-373.46,215.52,0.735,-0.411,-0.148,109.5,17.9,29
a,53,105.43,-288.68,125.19,0.227,-0.219,-0.178,111.9,14.4,25.9
a,58,25.47,-190.23,-16.72,-0.246,0.244,-0.062,97.8,20.1,19.7
a,37,-48.63,-84.09,-115.72,0.118,0.438,-0.054,88.1,26.6,12.1
a,51,-170.64,-39.6,-165.28,0.275,0.17,-0.058,85.1,19.9,1.6
a,50,-250.96,11.24,-208.92,0.373,-0.073,-0.4,78.2,5.1,-14.5
a,53,-249.92,42.13,-225.46,0.759,-0.393,-1.17,76,-8.2,-26.5
a,47,-108.93,42.68,-120.72,1.161,-0.618,-2.123,74,-13.3,-32.2
a,51,87.54,80.09,42.06,1.079,-0.717,-1.907,69.9,-8.8,-30
a,51,210.9,-2.31,182.13,0.88,-0.625,-1.247,70,1.9,-20.7
a,51,267.47,-69.93,211.55,0.385,-0.629,-0.677,65.9,7.4,-14.8
a,50,266.5,-56.2,186.59,0.206,-0.731,-0.341,60.6,8.4,-8.3
a,51,194.23,2.51,121.22,0.031,-0.561,-0.076,51.9,3.3,-3
a,60,46.1,75.02,82.04,0.186,-0.363,0.069,44.3,-4,3.1
