a,60,-0.47,-3.28,1.16,0.964,-0.024,0.139,81.1,-1.6,10
a,41,1,-7.68,0.49,1.005,0.032,0.153,81.4,-1,9.8
a,50,-0.53,-6.09,-1.4,0.983,0.045,0.13,81.7,-0.5,9.4
a,50,1.67,-4.69,-4.51,0.988,-0.005,0.125,82.1,-0.4,8.9
a,51,3.07,-17.63,-0.36,1.051,-0.022,-0.001,83.9,-0.4,7.5
a,49,32.43,-6.52,31.56,1.361,0.018,-0.316,83.1,1.1,5.7
a,51,87.6,-95.87,109.32,1.723,-0.103,-0.542,88,5.6,11.3
a,50,115.38,-190.23,201.42,1.828,-0.334,-0.254,97.5,11.4,21.4
a,51,107.93,-330.25,245.12,1.234,-0.439,-0.066,107.7,11.4,28.4
a,67,123.55,-378.71,218.2,0.905,-0.427,0.083,122.8,12.9,37.2
a,35,115.5,-350.15,119.51,0.237,-0.341,-0.032,120,6.2,34.6
a,48,57.82,-266.77,-16.78,-0.023,0.029,0.007,132.8,9,33.7
a,51,-50.82,-176.5,-124.63,-0.189,0.278,0.092,115.6,13.4,25.6
a,49,-151.1,-56.57,-202.14,-0.06,0.167,0.071,118.4,6,15.7
a,56,-237.23,0.5,-266.84,0.326,0.149,-0.307,107.1,-3.5,-5.5
a,44,-271.83,-5.85,-284.36,0.483,0.179,-0.626,96.8,-11.2,-22.9
a,52,-291.67,-28.74,-245.97,0.921,0.403,-1.066,98.3,-26.4,-35.6
a,49,-220.26,5.99,-125.73,1.365,0.626,-1.683,98,-37.2,-41.8
a,49,-57.9,-7.37,18.31,1.022,0.719,-2.131,98.3,-40,-40.9
a,52,170.18,85.22,127.32,1.048,0.365,-1.812,93.9,-31.2,-34.3
a,48,279.19,-8.59,219.18,0.981,0.286,-1.268,94.3,-17.7,-23.8
a,52,330.95,-29.35,241.34,0.498,-0.041,-0.535,87.9,-0.9,-16.6
a,48,283.1,-1.03,203.19,0.342,-0.285,-0.072,82.1,4.9,-7.2
a,52,209.98,62.51,155.89,0.217,-0.156,0.101,78.9,15.8,0.9
a,48,46.41,76.67,102.85,0.25,-0.174,0.211,70.3,11.1,10.2
a,52,-133.47,65.75,43.03,0.075,-0.112,0.132,66.9,4.2,12.4
a,48,-258.71,108.23,-6.77,0.239,-0.075,-0.076,61.7,-8.2,12.1
a,50,-333.54,100.78,-29.78,0.418,-0.052,-0.374,55.3,-22,2.8
a,50,-355.51,73.8,-61.09,0.405,0.23,-1.019,47.1,-32,-10
a,50,-206.52,29.8,-52.79,0.637,0.705,-1.773,45.6,-42.3,-12.7
a,50,30.05,89.98,-21.3,0.844,0.948,-2.014,41.1,-40.8,-13.8
a,50,187.58,106.15,9.16,0.749,0.517,-1.427,35.8,-31.5,-13.3
a,50,264.54,47.38,34.06,0.712,0.236,-0.862,34.2,-13.7,-17.2
a,50,314.72,14.66,9.46,0.489,-0.073,-0.335,36.7,0.7,-19.3
a,52,308.43,-35.14,-29.23,0.526,-0.326,-0.08,41.3,9.5,-18.8
a,48,274.01,-53.94,-88.38,0.523,-0.558,0.171,43.6,12.4,-17.7
a,50,167.13,-22.33,-100.46,0.696,-0.845,0.382,43.6,10.7,-16.4
a,52,27.85,-20.92,-54.81,1.013,-0.855,0.385,44.7,12.1,-19.3
a,49,-122.66,20.15,25.46,0.937,-0.648,0.271,45.1,0.1,-13.3
a,50,-229.17,58.61,75.5,0.897,-0.449,0.05,45.3,-13.6,-7.7
a,50,-278.73,48.72,97.78,0.812,-0.282,-0.083,47,-26.3,-3.2
a,50,-242.96,13.38,81.85,0.754,0.049,-0.768,46,-32.3,-6.1
a,50,-125.84,50.67,59.57,0.601,0.226,-0.893,41.9,-31,-10.8
a,50,-51.8,34.74,16.54,0.607,0.232,-0.869,39.3,-26.7,-16.4
a,59,-23.48,71.85,-12.45,0.606,0.096,-0.717,35.8,-23,-22
a,45,-18.23,139.29,-24.9,0.803,-0.075,-0.514,33.6,-20.9,-24.5
a,58,-35.02,141.92,-26.12,1.038,-0.267,-0.289,32,-21.6,-24.4
a,39,-56.93,106.82,-33.57,0.985,-0.353,-0.173,33.9,-23.1,-23.3
a,51,-71.27,107.56,-37.53,0.855,-0.389,-0.118,33.8,-26.4,-22.5
a,50,-76.82,167.98,-36.37,0.921,-0.293,-0.031,32.5,-28.4,-20.9
a,52,-70.97,211.13,-41.81,0.933,-0.224,0.017,29.7,-29.3,-19.5
a,51,-50.52,108.96,-46.87,1.208,-0.083,0.063,33.3,-27.7,-18.1
a,48,-22.26,8.43,-29.54,1.079,-0.005,0.092,40.7,-24.5,-15.9
a,50,-17.74,-43.81,-12.87,1.055,-0.05,0.173,48.5,-21.9,-12.7
a,50,-4.25,15.45,0.98,1.099,0.069,0.03,53.5,-18.3,-10.5
a,50,9.85,-35.14,2.93,0.919,0.036,0.174,58.8,-14.8,-7.2
a,53,2.77,-0.35,-0.06,0.983,0.019,0.153,62.2,-12.3,-4.8
a,47,4.35,-13.48,0.74,0.971,-0.004,0.144,65.6,-10.3,-2.8
a,51,7.89,-7.13,5.07,0.963,-0.017,0.171,68.1,-8.6,-0.6
a,51,8.01,-3.1,3.67,0.946,-0.032,0.169,70,-7.2,1.1
Next Letter: b,,,,,,,,,,
b,47,0.57,1.78,0.61,0.986,0.013,0.139,80.6,-0.1,7.6
b,50,1.42,-0.72,1.9,0.971,-0.003,0.137,80.8,0,7.7
b,51,1.06,1.66,0.55,0.979,-0.005,0.142,80.9,0,7.8
b,49,-0.96,-1.76,1.77,1.02,0.038,0.082,81.6,0.3,7.4
b,50,15.28,-0.6,9.59,1.09,0.003,-0.114,82,0.9,5.8
b,58,71.37,-14.39,61.77,1.625,0.077,-0.325,82.8,5,9.4
b,45,119.1,-138.17,157.35,1.791,-0.103,-0.382,89,10.4,16.5
b,47,122.76,-244.25,238.04,1.72,-0.268,-0.214,100.5,16.2,27.7
b,50,135.58,-364.06,241.52,1.152,-0.297,-0.06,112.2,17.3,33.4
b,51,178.61,-403.25,182.19,0.606,-0.273,0.121,122.4,18.9,37.8
b,52,170.12,-308.03,55.06,-0.031,-0.307,0.238,117,15.8,40.2
b,49,105.55,-148.97,-37.47,0.151,0.061,0.102,124.3,20.9,38.4
b,53,-56.32,-89.95,-119.14,0.153,-0.003,0.593,111.8,15.2,38.6
b,47,-179.67,-8.04,-183.53,0.228,0.015,0.22,112.2,6.8,29.9
b,49,-253.7,75.82,-235.1,0.497,-0.031,-0.271,101.4,-5.3,11.4
b,52,-256.57,42.86,-237.18,1.167,-0.18,-0.818,99.2,-18.6,-1
b,48,-217.63,-28.19,-151.42,1.189,-0.097,-1.771,100.5,-29.1,-8.2
b,50,6.12,78.63,-4.45,1.659,-0.138,-2.123,96.6,-28.7,-8.5
b,50,172.08,-10.85,97.66,1.197,-0.443,-1.534,97.1,-20.1,-3.6
b,50,268.27,-15.98,170.6,1.234,-0.7,-0.859,97.9,-6.7,5
b,50,266.86,-31.79,195.93,1.013,-0.59,-0.262,93.2,1.2,10.7
b,50,168.78,18.57,213.44,0.983,-0.164,-0.176,89.9,6.8,16.6
b,50,36.09,9.78,207.95,0.486,0.009,0.133,87.2,7.5,25.3
b,50,-96.48,-6.88,171.33,0.169,0.258,0.197,78.5,9,33.6
b,50,-178.63,3.06,108.04,-0.206,0.362,0.066,62.2,8.9,34.6
b,50,-207.2,78.32,18.07,-0.39,0.198,-0.5,44.2,1.3,22.8
b,50,-149.15,95.23,-111.08,-0.07,0.125,-1.217,33,-4.3,2.2
b,50,-21.22,81.13,-215.33,0.291,-0.127,-1.623,29,-5.4,-8.6
b,51,145.47,75.94,-224.18,1.244,-0.652,-1.093,25.1,2,-20
b,49,174.64,50.73,-127.74,1.311,-0.862,-0.428,22.6,10.6,-26.3
b,50,79.97,18.93,12.7,1.171,-1.021,-0.142,21.7,14.6,-25.6
b,50,-45.09,31.75,115.79,0.829,-0.614,-0.074,25.1,5,-17.5
b,50,-125.23,56.29,149.23,0.656,-0.477,-0.177,26.7,-6.3,-10.4
b,50,-189.86,55.68,145.94,0.41,-0.27,-0.35,26.8,-17.4,-7.9
b,50,-236.98,67.88,98.15,0.211,0.077,-0.58,22.9,-23.8,-12.9
b,50,-233.07,52.2,12.39,0.05,0.3,-0.879,17.7,-27.3,-21.1
b,51,-177.9,48.78,-113.83,0.164,0.458,-1.276,13.9,-28,-33.2
b,50,-67.3,21.19,-226.44,0.242,0.324,-1.17,12.6,-24.4,-48.5
b,50,26.57,8.25,-278.13,0.76,0.334,-1.11,12.2,-23,-62.4
b,50,111.96,9.72,-230.53,1.05,0.281,-0.82,11.7,-17.4,-73.9
b,52,144.37,67.27,-114.25,1.315,0.366,-0.559,8.2,-9.9,-79.9
b,48,115.01,89.37,-18.49,1.042,-0.008,-0.301,14.4,-3.8,-71.1
b,52,62.64,87.41,59.64,0.815,0.007,-0.36,18.3,-0.4,-61.3
b,48,8.99,156.02,90.95,0.759,-0.035,-0.356,18.9,-0.3,-52.2
b,50,-46.49,218.03,101.38,0.769,-0.083,-0.35,16.6,-3.1,-43.7
