a,51,3.68,6.42,-2.13,0.981,0.144,-0.003,62.6,8.4,-8.1
a,50,4.9,-0.48,-1.16,0.982,0.134,-0.041,65.5,8.5,-7.3
a,50,3.86,-0.9,-1.46,0.974,0.122,-0.047,68,8.5,-6.7
a,50,5.69,0.81,-2.13,0.989,0.09,-0.052,70.4,8.2,-6.2
a,50,3.01,-1.03,-1.09,0.976,0.106,-0.029,72.4,8.1,-5.6
a,50,-3.28,-2.37,-0.61,0.992,0.124,-0.103,73.8,7.8,-5.7
a,50,22.42,-12.93,3.24,1.014,0.093,-0.357,73.8,8.3,-7.6
a,50,89.8,-27.39,76.05,1.758,0.281,-0.689,75.1,12.8,-3.8
a,50,188.07,-184.31,180,1.624,0.154,-0.566,84.3,22.2,5.2
a,50,219.99,-268.42,248.54,1.265,-0.097,-0.198,95.1,27.6,13.7
a,50,215.41,-392.08,216.8,0.633,-0.266,-0.025,107.6,29.2,20.5
a,50,179.58,-417.77,93.45,0.213,-0.419,0.046,113.2,23,22.3
a,50,31.76,-322.8,-44.25,-0.279,-0.401,0.048,104.7,12.7,17.9
a,50,-97.09,-126.94,-105.22,-0.069,0.083,-0.414,93,8.4,-0.6
a,50,-270.61,-94.04,-116.33,0.291,-0.154,-0.104,91.7,-8.4,-8.1
a,50,-338.91,-44.48,-94.42,0.365,-0.06,-0.442,85.7,-22.4,-18.4
a,50,-318.22,45.67,-47.42,0.111,-0.033,-0.828,72.1,-32.9,-30
a,51,-164.29,63.24,-5.79,0.83,0.141,-2.054,68.8,-41.3,-30.3
a,49,86.08,51.34,25.09,0.141,-0.19,-2.172,66.3,-37.1,-29
a,50,277.91,44.08,64.76,0.579,-0.157,-1.382,64.1,-23.2,-25.8
a,50,350.48,-59.01,78.68,0.177,-0.442,-0.811,58.6,-9,-27.5
a,54,319.35,-26.48,67.69,0.203,-0.655,-0.379,53.3,-1.5,-24.6
a,47,187.4,-21.53,29.73,-0.018,-0.64,-0.145,45.9,-5.4,-21.6
a,56,54.22,56.1,14.65,0.204,-0.414,-0.219,39.9,-10.1,-21.5
a,44,-73.16,132.76,50.72,0.324,-0.342,0.145,35.1,-17.9,-13.8
a,50,-272.69,-20.8,72.51,0.284,-0.086,-0.031,36.2,-31.6,-10.2
a,50,-349.59,87.11,112.49,0.366,0.065,-0.28,34.8,-40.5,-9.4
a,50,-342.27,78.32,111.27,0.249,0.33,-1.011,28.2,-46.3,-13.4
a,50,-165.26,102.61,70.13,0.026,0.506,-1.91,23.1,-54.6,-9.9
a,50,41.77,93.95,-36.25,-0.032,0.534,-1.886,18.4,-52.5,-11.7
a,50,190.33,44.87,-103.08,0.294,0.176,-1.474,15.4,-35.5,-25.9
a,51,284.81,24.55,-150.94,0.447,-0.019,-0.778,16.5,-18,-37.6
